raw_hand_source_stamp,raw_hand_frame,raw_hand_valid,raw_hand_x,raw_hand_y,raw_hand_z,raw_hand_qx,raw_hand_qy,raw_hand_qz,raw_hand_qw,confidence_x,confidence_y,confidence_z,confidence_roll,confidence_pitch,confidence_yaw,gesture,gesture_confidence,invalid_reason,source_index,intent_label,primary_axis,cue_stage_index,cue_sweep_subphase,cue_direction_sign,m2_candidate_state,m2_candidate_translation_energy,m2_candidate_rotation_energy,m2_candidate_translation_rotation_ratio,m2_candidate_rotation_translation_ratio,m2_candidate_window_full,m2_candidate_reference_required
12.840315104,camera_color_optical_frame,1,-0.008675673810,0.047458513289,0.963000045740,0.503535767702,-0.554978566098,0.379847253216,0.542371262182,0.992667278,0.992667278,0.992667278,0.851560872,0.851560872,0.851560872,0,0.0,,355,ROTATION,RY,0,RETURN,-1,ORIENTATION,0.111362394024,0.125823407127,0.885068975376,1.129855443838,1,0
13.007018328,camera_color_optical_frame,1,-0.008675673810,0.047458513289,0.963000045740,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.852451502,0.852451502,0.852451502,0,0.0,,360,ROTATION,RY,0,RETURN,-1,ORIENTATION,0.137118127680,0.095406920602,1.437192677576,0.695800928854,1,0
13.173717976,camera_color_optical_frame,1,-0.007179816254,0.046819948634,0.958000045502,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.852225012,0.852225012,0.852225012,0,0.0,,365,ROTATION,RY,0,RETURN,-1,POSITION,0.154128417456,0.067732981994,2.275529777625,0.439458103266,1,0
13.340743303,camera_color_optical_frame,1,-0.007133434408,0.047262031857,0.963000045740,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.932219127,0.932219127,0.932219127,0.851810826,0.851810826,0.851810826,0,0.0,,370,ROTATION,RY,0,RETURN,-1,POSITION,0.176503316464,0.061958288091,2.848744242356,0.351031863490,1,0
13.507858515,camera_color_optical_frame,1,-0.007139232139,0.046918189350,0.960000045597,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.851515682,0.851515682,0.851515682,0,0.0,,375,ROTATION,RY,0,RETURN,-1,POSITION,0.157430886931,0.093064229278,1.691636928083,0.591143396907,1,0
13.674982786,camera_color_optical_frame,1,-0.008742692357,0.047065550425,0.964000045787,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.852264399,0.852264399,0.852264399,0,0.0,,380,ROTATION,RY,0,RETURN,-1,POSITION,0.145476671463,0.136620274204,1.064824912051,0.939121529448,1,0
13.842116117,camera_color_optical_frame,1,-0.008757585368,0.046189163416,0.963000045740,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.981078524,0.981078524,0.981078524,0.852703319,0.852703319,0.852703319,0,0.0,,385,ROTATION,RY,0,RETURN,-1,POSITION,0.108589759561,0.135442033928,0.801743420502,1.247281829109,1,0
14.009258747,camera_color_optical_frame,1,-0.008757585368,0.047262031857,0.961000045645,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.987619048,0.987619048,0.987619048,0.851395575,0.851395575,0.851395575,0,0.0,,390,ROTATION,RY,0,RETURN,-1,POSITION,0.101019056884,0.120954048885,0.835185409792,1.197338924118,1,0
14.176410913,camera_color_optical_frame,1,-0.008779924883,0.045477100259,0.961000045645,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853095655,0.853095655,0.853095655,0,0.0,,395,ROTATION,RY,0,RETURN,-1,POSITION,0.063579251397,0.072302477829,0.879350933821,1.137202408662,1,0
14.343353987,camera_color_optical_frame,1,-0.008765031873,0.045904338153,0.967000045930,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.949720670,0.949720670,0.949720670,0.853357154,0.853357154,0.853357154,0,0.0,,400,ROTATION,RY,0,RETURN,-1,POSITION,0.133447044741,0.104486954554,1.277164649981,0.782984402218,1,0
14.510253906,camera_color_optical_frame,1,-0.008846943431,0.045666983768,0.969000046025,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853773333,0.853773333,0.853773333,0,0.0,,405,ROTATION,RY,0,RETURN,-1,POSITION,0.131806349302,0.097375186684,1.353592776455,0.738774628082,1,0
14.677163124,camera_color_optical_frame,1,-0.008805987652,0.047949716870,0.977000046404,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853229689,0.853229689,0.853229689,0,0.0,,410,ROTATION,RY,0,RETURN,-1,POSITION,0.209244697216,0.099838784470,2.095825768774,0.477138899091,1,0
14.844081163,camera_color_optical_frame,1,-0.008891622462,0.047900596512,0.983000046689,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853867037,0.853867037,0.853867037,0,0.0,,415,ROTATION,RY,0,RETURN,-1,POSITION,0.209079267640,0.106244725116,1.967902570342,0.508155238512,1,0
15.011008024,camera_color_optical_frame,1,-0.007301568600,0.046284105170,0.977000046404,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.957073171,0.957073171,0.957073171,0.853539504,0.853539504,0.853539504,0,0.0,,420,ROTATION,RY,0,RETURN,-1,POSITION,0.241961668343,0.109344082403,2.212846484471,0.451906631128,1,0
15.177944183,camera_color_optical_frame,1,-0.007226198100,0.049364778336,0.974000046262,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.935885167,0.935885167,0.935885167,0.852392617,0.852392617,0.852392617,0,0.0,,425,ROTATION,RY,0,RETURN,-1,POSITION,0.195598872423,0.108079718688,1.809764818014,0.552557984356,1,0
15.344704628,camera_color_optical_frame,1,-0.008928854988,0.047802355795,0.974000046262,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853366017,0.853366017,0.853366017,0,0.0,,430,ROTATION,RY,0,RETURN,-1,POSITION,0.161217557800,0.058417277896,2.759758133347,0.362350594393,1,0
15.511417627,camera_color_optical_frame,1,-0.008928854988,0.046284105170,0.975000046309,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.854675271,0.854675271,0.854675271,0,0.0,,435,ROTATION,RY,0,RETURN,-1,POSITION,0.104195044890,0.069279570354,1.503979374554,0.664902735316,1,0
15.678127766,camera_color_optical_frame,1,-0.008832050420,0.047802355795,0.974000046262,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.980000000,0.980000000,0.980000000,0.853919305,0.853919305,0.853919305,0,0.0,,440,ROTATION,RY,0,RETURN,-1,POSITION,0.069165731133,0.071991468711,0.960748993898,1.040854589857,1,0
15.844834328,camera_color_optical_frame,1,-0.010540450999,0.048146198302,0.982000046642,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.852516026,0.852516026,0.852516026,0,0.0,,445,ROTATION,RY,0,RETURN,-1,POSITION,0.171646622479,0.072533595179,2.366443053809,0.422575137986,1,0
16.011537552,camera_color_optical_frame,1,-0.008839496925,0.047350966443,0.977000046404,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853304970,0.853304970,0.853304970,0,0.0,,450,ROTATION,RY,0,NEUTRAL,-1,POSITION,0.198873792460,0.096585821449,2.059037128595,0.485663898971,1,0
16.178237915,camera_color_optical_frame,1,-0.008802264399,0.047630434542,0.974000046262,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853129497,0.853129497,0.853129497,0,0.0,,455,ROTATION,RY,0,NEUTRAL,-1,POSITION,0.204589341531,0.123857678439,1.651809916918,0.605396534891,1,0
16.345256567,camera_color_optical_frame,1,-0.007260984485,0.046473988678,0.983000046689,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.933461909,0.933461909,0.933461909,0.852787843,0.852787843,0.852787843,0,0.0,,460,ROTATION,RY,0,NEUTRAL,-1,POSITION,0.221194980846,0.153190540686,1.443920622351,0.692558846048,1,0
16.512362719,camera_color_optical_frame,1,-0.008869282946,0.047900596512,0.974000046262,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.999035680,0.999035680,0.999035680,0.853714095,0.853714095,0.853714095,0,0.0,,465,ROTATION,RY,0,NEUTRAL,-1,POSITION,0.267891208937,0.193589918845,1.383807641098,0.722643791160,1,0
16.679478407,camera_color_optical_frame,1,-0.007179816254,0.049110929141,0.969000046025,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,0.976459510,0.976459510,0.976459510,0.853838795,0.853838795,0.853838795,0,0.0,,470,ROTATION,RY,0,NEUTRAL,-1,POSITION,0.282597922979,0.181012485591,1.561206797727,0.640530134417,1,0
16.846602201,camera_color_optical_frame,1,-0.008802264399,0.047753235437,0.975000046309,0.502698201395,-0.555455206428,0.382720614439,0.540637552571,1.000000000,1.000000000,1.000000000,0.853685049,0.853685049,0.853685049,0,0.0,,475,ROTATION,RY,0,NEUTRAL,-1,POSITION,0.249332485063,0.160563599801,1.552858090946,0.643973847856,1,0
