raw_hand_source_stamp,raw_hand_frame,raw_hand_valid,raw_hand_x,raw_hand_y,raw_hand_z,raw_hand_qx,raw_hand_qy,raw_hand_qz,raw_hand_qw,confidence_x,confidence_y,confidence_z,confidence_roll,confidence_pitch,confidence_yaw,gesture,gesture_confidence,invalid_reason,source_index,intent_label,primary_axis,cue_stage_index,cue_sweep_subphase,cue_direction_sign
11.840068817,camera_color_optical_frame,1,-0.005577416986,0.047057303020,0.963000045740,0.573976780244,-0.629941395182,0.236929868576,0.466464073378,0.920570265,0.920570265,0.920570265,0.850075991,0.850075991,0.850075991,0,0.0,,325,ROTATION,RY,0,RETURN,-1
12.006773233,camera_color_optical_frame,1,-0.007193324073,0.047450265885,0.967000045930,0.567412237581,-0.618546271195,0.253613971091,0.480753384492,1.000000000,1.000000000,1.000000000,0.849692444,0.849692444,0.849692444,0,0.0,,330,ROTATION,RY,0,RETURN,-1
12.173474073,camera_color_optical_frame,1,-0.007252896115,0.045572042014,0.967000045930,0.554011506907,-0.607011271753,0.280360363468,0.495990557143,1.000000000,1.000000000,1.000000000,0.851234177,0.851234177,0.851234177,0,0.0,,335,ROTATION,RY,0,RETURN,-1
12.340186834,camera_color_optical_frame,1,-0.008713277999,0.047008182662,0.966000045883,0.553771683940,-0.607881501087,0.285376798049,0.492318073849,1.000000000,1.000000000,1.000000000,0.850231280,0.850231280,0.850231280,0,0.0,,340,ROTATION,RY,0,RETURN,-1
12.506899595,camera_color_optical_frame,1,-0.008763302038,0.047204664094,0.969000046025,0.552373590194,-0.600871169699,0.289953203225,0.499764338685,1.000000000,1.000000000,1.000000000,0.853212667,0.853212667,0.853212667,0,0.0,,345,ROTATION,RY,0,RETURN,-1
12.673609257,camera_color_optical_frame,1,-0.005641192025,0.048434426425,0.967000045930,0.545452505106,-0.603755912017,0.294956842627,0.500959902952,1.000000000,1.000000000,1.000000000,0.850569428,0.850569428,0.850569428,0,0.0,,350,ROTATION,RY,0,RETURN,-1
12.840315104,camera_color_optical_frame,1,-0.007193324073,0.047892349107,0.969000046025,0.540625445509,-0.605945067104,0.300645951576,0.500166687338,0.992667278,0.992667278,0.992667278,0.851560872,0.851560872,0.851560872,0,0.0,,355,ROTATION,RY,0,RETURN,-1
13.007018328,camera_color_optical_frame,1,-0.007148645042,0.047695867675,0.974000046263,0.539604515803,-0.606697859547,0.303510056451,0.498624427179,1.000000000,1.000000000,1.000000000,0.852451502,0.852451502,0.852451502,0,0.0,,360,ROTATION,RY,0,RETURN,-1
13.173717976,camera_color_optical_frame,1,-0.005652787486,0.047057303020,0.969000046025,0.537830736246,-0.608065477012,0.304063868424,0.498537499826,1.000000000,1.000000000,1.000000000,0.852225012,0.852225012,0.852225012,0,0.0,,365,ROTATION,RY,0,RETURN,-1
13.340743303,camera_color_optical_frame,1,-0.005606405640,0.047499386243,0.974000046263,0.542612695829,-0.608542738946,0.300760164356,0.494763095570,0.932219127,0.932219127,0.932219127,0.851810826,0.851810826,0.851810826,0,0.0,,370,ROTATION,RY,0,RETURN,-1
